merchant_id,txn_month,total_revenue,txn_count,unique_customers,avg_order_value,prev_revenue,revenue_growth_rate,repeat_purchase_rate,merchant_name,industry,region,growth_type,estimated_ltv,cac_estimate,ltv_cac_ratio,anomaly_type,month_num,year,revenue_lag_1,revenue_lag_2,revenue_lag_3,revenue_rolling_mean_3,txn_rolling_mean_3,industry_encoded,region_encoded,growth_encoded,target_revenue_next
M0015,2025-04,2868554,79,78,36310.81012658228,3443853.0,-16.71,1.28,가맹점_15,교육,서울,정체,441307.0,29788,14.81,정상,4,2025,3443853.0,2391706.0,2843312.0,2901371.0,79.33333333333333,1,3,2,2069695.0
M0015,2025-05,2069695,57,57,36310.43859649123,2868554.0,-27.85,0.0,가맹점_15,교육,서울,정체,435725.0,19562,22.27,정상,5,2025,2868554.0,3443853.0,2391706.0,2794034.0,76.66666666666667,1,3,2,3043625.0
M0015,2025-06,3043625,87,85,34984.19540229885,2069695.0,47.06,2.35,가맹점_15,교육,서울,정체,429676.0,30870,13.92,정상,6,2025,2069695.0,2868554.0,3443853.0,2660624.6666666665,74.33333333333333,1,3,2,3506192.0
M0015,2025-07,3506192,88,88,39843.09090909091,3043625.0,15.2,0.0,가맹점_15,교육,서울,정체,478117.0,21202,22.55,정상,7,2025,3043625.0,2069695.0,2868554.0,2873170.6666666665,77.33333333333333,1,3,2,8285418.0
M0015,2025-08,8285418,90,90,92060.2,3506192.0,136.31,0.0,가맹점_15,교육,서울,정체,1104722.0,33110,33.37,revenue_spike,8,2025,3506192.0,3043625.0,2069695.0,4945078.333333333,88.33333333333333,1,3,2,3478378.0
M0015,2025-09,3478378,95,95,36614.505263157895,8285418.0,-58.02,0.0,가맹점_15,교육,서울,정체,439374.0,14779,29.73,정상,9,2025,8285418.0,3506192.0,3043625.0,5089996.0,91.0,1,3,2,3062240.0
M0015,2025-10,3062240,83,81,36894.4578313253,3478378.0,-11.96,2.47,가맹점_15,교육,서울,정체,453669.0,10948,41.44,정상,10,2025,3478378.0,8285418.0,3506192.0,4942012.0,89.33333333333333,1,3,2,4423631.0
M0015,2025-11,4423631,109,109,40583.77064220184,3062240.0,44.46,0.0,가맹점_15,교육,서울,정체,487005.0,25884,18.81,정상,11,2025,3062240.0,3478378.0,8285418.0,3654749.6666666665,95.66666666666667,1,3,2,2903393.0
M0015,2025-12,2903393,80,80,36292.4125,4423631.0,-34.37,0.0,가맹점_15,교육,서울,정체,435509.0,31827,13.68,정상,12,2025,4423631.0,3062240.0,3478378.0,3463088.0,90.66666666666667,1,3,2,
M0016,2023-01,1678042,93,92,18043.462365591397,,,1.09,가맹점_16,IT서비스,인천,정체,218882.0,15738,13.91,정상,1,2023,,,,1678042.0,93.0,0,4,2,1304468.0
M0016,2023-02,1304468,66,66,19764.666666666668,1678042.0,-22.26,0.0,가맹점_16,IT서비스,인천,정체,237176.0,17988,13.19,high_cancel,2,2023,1678042.0,,,1491255.0,79.5,0,4,2,1936744.0
M0016,2023-03,1936744,96,96,20174.416666666668,1304468.0,48.47,0.0,가맹점_16,IT서비스,인천,정체,242093.0,28509,8.49,정상,3,2023,1304468.0,1678042.0,,1639751.3333333333,85.0,0,4,2,2428331.0
M0016,2023-04,2428331,127,125,19120.716535433072,1936744.0,25.38,1.6,가맹점_16,IT서비스,인천,정체,233120.0,12490,18.66,정상,4,2023,1936744.0,1304468.0,1678042.0,1889847.6666666667,96.33333333333333,0,4,2,2084633.0
M0016,2023-05,2084633,104,103,20044.548076923078,2428331.0,-14.15,0.97,가맹점_16,IT서비스,인천,정체,242868.0,21694,11.2,정상,5,2023,2428331.0,1936744.0,1304468.0,2149902.6666666665,109.0,0,4,2,2059889.0
M0016,2023-06,2059889,102,102,20194.99019607843,2084633.0,-1.19,0.0,가맹점_16,IT서비스,인천,정체,242340.0,25212,9.61,정상,6,2023,2084633.0,2428331.0,1936744.0,2190951.0,111.0,0,4,2,2002001.0
M0016,2023-07,2002001,99,99,20222.23232323232,2059889.0,-2.81,0.0,가맹점_16,IT서비스,인천,정체,242667.0,12872,18.85,정상,7,2023,2059889.0,2084633.0,2428331.0,2048841.0,101.66666666666667,0,4,2,2387557.0
M0016,2023-08,2387557,118,116,20233.533898305086,2002001.0,19.26,1.72,가맹점_16,IT서비스,인천,정체,246979.0,13885,17.79,정상,8,2023,2002001.0,2059889.0,2084633.0,2149815.6666666665,106.33333333333333,0,4,2,2160400.0
M0016,2023-09,2160400,96,96,22504.166666666668,2387557.0,-9.51,0.0,가맹점_16,IT서비스,인천,정체,270050.0,11966,22.57,정상,9,2023,2387557.0,2002001.0,2059889.0,2183319.3333333335,104.33333333333333,0,4,2,2360209.0
M0016,2023-10,2360209,115,113,20523.55652173913,2160400.0,9.25,1.77,가맹점_16,IT서비스,인천,정체,250642.0,25575,9.8,정상,10,2023,2160400.0,2387557.0,2002001.0,2302722.0,109.66666666666667,0,4,2,1907616.0
M0016,2023-11,1907616,94,94,20293.787234042553,2360209.0,-19.18,0.0,가맹점_16,IT서비스,인천,정체,243525.0,14952,16.29,정상,11,2023,2360209.0,2160400.0,2387557.0,2142741.6666666665,101.66666666666667,0,4,2,2180566.0
M0016,2023-12,2180566,105,105,20767.295238095237,1907616.0,14.31,0.0,가맹점_16,IT서비스,인천,정체,249208.0,25597,9.74,정상,12,2023,1907616.0,2360209.0,2160400.0,2149463.6666666665,104.66666666666667,0,4,2,1694059.0
M0016,2024-01,1694059,84,84,20167.369047619046,2180566.0,-22.31,0.0,가맹점_16,IT서비스,인천,정체,242008.0,27280,8.87,정상,1,2024,2180566.0,1907616.0,2360209.0,1927413.6666666667,94.33333333333333,0,4,2,1771431.0
M0016,2024-02,1771431,87,86,20361.275862068964,1694059.0,4.57,1.16,가맹점_16,IT서비스,인천,정체,247170.0,12210,20.24,정상,2,2024,1694059.0,2180566.0,1907616.0,1882018.6666666667,92.0,0,4,2,2475583.0
M0016,2024-03,2475583,125,123,19804.664,1771431.0,39.75,1.63,가맹점_16,IT서비스,인천,정체,241530.0,21208,11.39,정상,3,2024,1771431.0,1694059.0,2180566.0,1980357.6666666667,98.66666666666667,0,4,2,2045654.0
M0016,2024-04,2045654,102,99,20055.43137254902,2475583.0,-17.37,3.03,가맹점_16,IT서비스,인천,정체,247957.0,20123,12.32,정상,4,2024,2475583.0,1771431.0,1694059.0,2097556.0,104.66666666666667,0,4,2,2147770.0
M0016,2024-05,2147770,106,106,20261.98113207547,2045654.0,4.99,0.0,가맹점_16,IT서비스,인천,정체,243144.0,24517,9.92,정상,5,2024,2045654.0,2475583.0,1771431.0,2223002.3333333335,111.0,0,4,2,2058419.0
M0016,2024-06,2058419,111,109,18544.315315315314,2147770.0,-4.16,1.83,가맹점_16,IT서비스,인천,정체,226604.0,15542,14.58,정상,6,2024,2147770.0,2045654.0,2475583.0,2083947.6666666667,106.33333333333333,0,4,2,1986056.0
M0016,2024-07,1986056,106,105,18736.377358490565,2058419.0,-3.52,0.95,가맹점_16,IT서비스,인천,정체,226972.0,9422,24.09,정상,7,2024,2058419.0,2147770.0,2045654.0,2064081.6666666667,107.66666666666667,0,4,2,1922009.0
M0016,2024-08,1922009,100,98,19220.09,1986056.0,-3.22,2.04,가맹점_16,IT서비스,인천,정체,235346.0,31697,7.42,정상,8,2024,1986056.0,2058419.0,2147770.0,1988828.0,105.66666666666667,0,4,2,2321802.0
M0016,2024-09,2321802,120,120,19348.35,1922009.0,20.8,0.0,가맹점_16,IT서비스,인천,정체,232180.0,32920,7.05,정상,9,2024,1922009.0,1986056.0,2058419.0,2076622.3333333333,108.66666666666667,0,4,2,2689524.0
M0016,2024-10,2689524,124,122,21689.709677419356,2321802.0,15.84,1.64,가맹점_16,IT서비스,인천,정체,264545.0,12692,20.84,정상,10,2024,2321802.0,1922009.0,1986056.0,2311111.6666666665,114.66666666666667,0,4,2,2143283.0
M0016,2024-11,2143283,110,107,19484.390909090907,2689524.0,-20.31,1.87,가맹점_16,IT서비스,인천,정체,238185.0,14355,16.59,정상,11,2024,2689524.0,2321802.0,1922009.0,2384869.6666666665,118.0,0,4,2,2136698.0
M0016,2024-12,2136698,105,104,20349.504761904762,2143283.0,-0.31,0.96,가맹점_16,IT서비스,인천,정체,246538.0,14077,17.51,정상,12,2024,2143283.0,2689524.0,2321802.0,2323168.3333333335,113.0,0,4,2,1852611.0
M0016,2025-01,1852611,91,89,20358.362637362636,2136698.0,-13.3,2.25,가맹점_16,IT서비스,인천,정체,249797.0,25766,9.69,정상,1,2025,2136698.0,2143283.0,2689524.0,2044197.3333333333,102.0,0,4,2,1703882.0
M0016,2025-02,1703882,87,86,19584.850574712644,1852611.0,-8.03,1.16,가맹점_16,IT서비스,인천,정체,237744.0,33530,7.09,정상,2,2025,1852611.0,2136698.0,2143283.0,1897730.3333333333,94.33333333333333,0,4,2,1815860.0
M0016,2025-03,1815860,94,93,19317.659574468085,1703882.0,6.57,1.08,가맹점_16,IT서비스,인천,정체,234315.0,17782,13.18,정상,3,2025,1703882.0,1852611.0,2136698.0,1790784.3333333333,90.66666666666667,0,4,2,1576012.0
M0016,2025-04,1576012,86,85,18325.720930232557,1815860.0,-13.21,1.18,가맹점_16,IT서비스,인천,정체,222504.0,24423,9.11,정상,4,2025,1815860.0,1703882.0,1852611.0,1698584.6666666667,89.0,0,4,2,1759714.0
M0016,2025-05,1759714,88,87,19996.75,1576012.0,11.66,1.15,가맹점_16,IT서비스,인천,정체,242721.0,25169,9.64,정상,5,2025,1576012.0,1815860.0,1703882.0,1717195.3333333333,89.33333333333333,0,4,2,2255320.0
M0016,2025-06,2255320,115,114,19611.478260869564,1759714.0,28.16,0.88,가맹점_16,IT서비스,인천,정체,237409.0,14913,15.92,정상,6,2025,1759714.0,1576012.0,1815860.0,1863682.0,96.33333333333333,0,4,2,2098915.0
M0016,2025-07,2098915,102,102,20577.598039215685,2255320.0,-6.93,0.0,가맹점_16,IT서비스,인천,정체,246931.0,18498,13.35,정상,7,2025,2255320.0,1759714.0,1576012.0,2037983.0,101.66666666666667,0,4,2,2538702.0
M0016,2025-08,2538702,129,126,19679.86046511628,2098915.0,20.95,2.38,가맹점_16,IT서비스,인천,정체,241779.0,12831,18.84,정상,8,2025,2098915.0,2255320.0,1759714.0,2297645.6666666665,115.33333333333333,0,4,2,2134186.0
M0016,2025-09,2134186,108,107,19760.98148148148,2538702.0,-15.93,0.93,가맹점_16,IT서비스,인천,정체,239337.0,22390,10.69,정상,9,2025,2538702.0,2098915.0,2255320.0,2257267.6666666665,113.0,0,4,2,2039035.0
M0016,2025-10,2039035,103,101,19796.456310679612,2134186.0,-4.46,1.98,가맹점_16,IT서비스,인천,정체,242261.0,31758,7.63,정상,10,2025,2134186.0,2538702.0,2098915.0,2237307.6666666665,113.33333333333333,0,4,2,2190131.0
M0016,2025-11,2190131,117,117,18719.068376068375,2039035.0,7.41,0.0,가맹점_16,IT서비스,인천,정체,224629.0,14484,15.51,정상,11,2025,2039035.0,2134186.0,2538702.0,2121117.3333333335,109.33333333333333,0,4,2,2133332.0
M0016,2025-12,2133332,106,106,20125.77358490566,2190131.0,-2.59,0.0,가맹점_16,IT서비스,인천,정체,241509.0,19011,12.7,정상,12,2025,2190131.0,2039035.0,2134186.0,2120832.6666666665,108.66666666666667,0,4,2,
M0017,2023-01,1002523,40,40,25063.075,,,0.0,가맹점_17,피트니스,부산,안정,300757.0,12350,24.35,정상,1,2023,,,,1002523.0,40.0,7,2,1,924019.0
M0017,2023-02,924019,37,37,24973.486486486487,1002523.0,-7.83,0.0,가맹점_17,피트니스,부산,안정,299682.0,31943,9.38,정상,2,2023,1002523.0,,,963271.0,38.5,7,2,1,1388432.0
M0017,2023-03,1388432,49,49,28335.34693877551,924019.0,50.26,0.0,가맹점_17,피트니스,부산,안정,340024.0,8622,39.44,정상,3,2023,924019.0,1002523.0,,1104991.3333333333,42.0,7,2,1,968494.0
M0017,2023-04,968494,38,38,25486.684210526317,1388432.0,-30.25,0.0,가맹점_17,피트니스,부산,안정,305840.0,15973,19.15,정상,4,2023,1388432.0,924019.0,1002523.0,1093648.3333333333,41.333333333333336,7,2,1,1144213.0
M0017,2023-05,1144213,45,45,25426.955555555556,968494.0,18.14,0.0,가맹점_17,피트니스,부산,안정,305123.0,25872,11.79,정상,5,2023,968494.0,1388432.0,924019.0,1167046.3333333333,44.0,7,2,1,1271514.0
M0017,2023-06,1271514,50,50,25430.28,1144213.0,11.13,0.0,가맹점_17,피트니스,부산,안정,305163.0,25828,11.82,정상,6,2023,1144213.0,968494.0,1388432.0,1128073.6666666667,44.333333333333336,7,2,1,1218115.0
M0017,2023-07,1218115,49,49,24859.48979591837,1271514.0,-4.2,0.0,가맹점_17,피트니스,부산,안정,298314.0,34153,8.73,정상,7,2023,1271514.0,1144213.0,968494.0,1211280.6666666667,48.0,7,2,1,1539325.0
M0017,2023-08,1539325,53,53,29043.867924528302,1218115.0,26.37,0.0,가맹점_17,피트니스,부산,안정,348526.0,26084,13.36,정상,8,2023,1218115.0,1271514.0,1144213.0,1342984.6666666667,50.666666666666664,7,2,1,1401990.0
M0017,2023-09,1401990,51,51,27490.0,1539325.0,-8.92,0.0,가맹점_17,피트니스,부산,안정,329880.0,17712,18.62,정상,9,2023,1539325.0,1218115.0,1271514.0,1386476.6666666667,51.0,7,2,1,1075468.0
M0017,2023-10,1075468,44,44,24442.454545454544,1401990.0,-23.29,0.0,가맹점_17,피트니스,부산,안정,293309.0,22815,12.86,정상,10,2023,1401990.0,1539325.0,1218115.0,1338927.6666666667,49.333333333333336,7,2,1,1610779.0
M0017,2023-11,1610779,57,56,28259.280701754386,1075468.0,49.77,1.79,가맹점_17,피트니스,부산,안정,345181.0,24944,13.84,정상,11,2023,1075468.0,1401990.0,1539325.0,1362745.6666666667,50.666666666666664,7,2,1,1372761.0
M0017,2023-12,1372761,50,49,27455.22,1610779.0,-14.78,2.04,가맹점_17,피트니스,부산,안정,336184.0,33463,10.05,정상,12,2023,1610779.0,1075468.0,1401990.0,1353002.6666666667,50.333333333333336,7,2,1,1096364.0
M0017,2024-01,1096364,42,42,26103.904761904763,1372761.0,-20.13,0.0,가맹점_17,피트니스,부산,안정,313247.0,20699,15.13,정상,1,2024,1372761.0,1610779.0,1075468.0,1359968.0,49.666666666666664,7,2,1,1020770.0
M0017,2024-02,1020770,37,37,27588.37837837838,1096364.0,-6.89,0.0,가맹점_17,피트니스,부산,안정,331061.0,10342,32.01,정상,2,2024,1096364.0,1372761.0,1610779.0,1163298.3333333333,43.0,7,2,1,1144137.0
M0017,2024-03,1144137,44,44,26003.113636363636,1020770.0,12.09,0.0,가맹점_17,피트니스,부산,안정,312037.0,10012,31.17,정상,3,2024,1020770.0,1096364.0,1372761.0,1087090.3333333333,41.0,7,2,1,1539039.0
M0017,2024-04,1539039,50,50,30780.78,1144137.0,34.52,0.0,가맹점_17,피트니스,부산,안정,369369.0,28375,13.02,정상,4,2024,1144137.0,1020770.0,1096364.0,1234648.6666666667,43.666666666666664,7,2,1,991056.0
M0017,2024-05,991056,39,39,25411.69230769231,1539039.0,-35.61,0.0,가맹점_17,피트니스,부산,안정,304940.0,14017,21.76,정상,5,2024,1539039.0,1144137.0,1020770.0,1224744.0,44.333333333333336,7,2,1,1280920.0
M0017,2024-06,1280920,50,50,25618.4,991056.0,29.25,0.0,가맹점_17,피트니스,부산,안정,307421.0,26939,11.41,정상,6,2024,991056.0,1539039.0,1144137.0,1270338.3333333333,46.333333333333336,7,2,1,1928245.0
M0017,2024-07,1928245,67,67,28779.776119402984,1280920.0,50.54,0.0,가맹점_17,피트니스,부산,안정,345357.0,19262,17.93,정상,7,2024,1280920.0,991056.0,1539039.0,1400073.6666666667,52.0,7,2,1,1568209.0
M0017,2024-08,1568209,58,58,27038.08620689655,1928245.0,-18.67,0.0,가맹점_17,피트니스,부산,안정,324457.0,18426,17.61,정상,8,2024,1928245.0,1280920.0,991056.0,1592458.0,58.333333333333336,7,2,1,988245.0
M0017,2024-09,988245,42,42,23529.64285714286,1568209.0,-36.98,0.0,가맹점_17,피트니스,부산,안정,282356.0,10053,28.09,정상,9,2024,1568209.0,1928245.0,1280920.0,1494899.6666666667,55.666666666666664,7,2,1,763908.0
M0017,2024-10,763908,35,35,21825.942857142858,988245.0,-22.7,0.0,가맹점_17,피트니스,부산,안정,261911.0,16826,15.57,정상,10,2024,988245.0,1568209.0,1928245.0,1106787.3333333333,45.0,7,2,1,1837623.0
M0017,2024-11,1837623,65,65,28271.123076923075,763908.0,140.56,0.0,가맹점_17,피트니스,부산,안정,339253.0,21440,15.82,정상,11,2024,763908.0,988245.0,1568209.0,1196592.0,47.333333333333336,7,2,1,1406685.0
M0017,2024-12,1406685,50,50,28133.7,1837623.0,-23.45,0.0,가맹점_17,피트니스,부산,안정,337604.0,15835,21.32,정상,12,2024,1837623.0,763908.0,988245.0,1336072.0,50.0,7,2,1,1056007.0
M0017,2025-01,1056007,40,40,26400.175,1406685.0,-24.93,0.0,가맹점_17,피트니스,부산,안정,316802.0,26940,11.76,정상,1,2025,1406685.0,1837623.0,763908.0,1433438.3333333333,51.666666666666664,7,2,1,1020152.0
M0017,2025-02,1020152,33,32,30913.696969696968,1056007.0,-3.4,3.12,가맹점_17,피트니스,부산,안정,382538.0,17721,21.59,정상,2,2025,1056007.0,1406685.0,1837623.0,1160948.0,41.0,7,2,1,925778.0
M0017,2025-03,925778,35,35,26450.8,1020152.0,-9.25,0.0,가맹점_17,피트니스,부산,안정,317410.0,22682,13.99,정상,3,2025,1020152.0,1056007.0,1406685.0,1000645.6666666666,36.0,7,2,1,1434360.0
M0017,2025-04,1434360,57,57,25164.21052631579,925778.0,54.94,0.0,가맹점_17,피트니스,부산,안정,301971.0,19089,15.82,정상,4,2025,925778.0,1020152.0,1056007.0,1126763.3333333333,41.666666666666664,7,2,1,951759.0
M0017,2025-05,951759,36,36,26437.75,1434360.0,-33.65,0.0,가맹점_17,피트니스,부산,안정,317253.0,12745,24.89,정상,5,2025,1434360.0,925778.0,1020152.0,1103965.6666666667,42.666666666666664,7,2,1,2364189.0
M0017,2025-06,2364189,35,35,67548.25714285714,951759.0,148.4,0.0,가맹점_17,피트니스,부산,안정,810579.0,24547,33.02,revenue_spike,6,2025,951759.0,1434360.0,925778.0,1583436.0,42.666666666666664,7,2,1,1342301.0
M0017,2025-07,1342301,50,50,26846.02,2364189.0,-43.22,0.0,가맹점_17,피트니스,부산,안정,322152.0,29120,11.06,정상,7,2025,2364189.0,951759.0,1434360.0,1552749.6666666667,40.333333333333336,7,2,1,1136153.0
M0017,2025-08,1136153,43,42,26422.162790697676,1342301.0,-15.36,2.38,가맹점_17,피트니스,부산,안정,324612.0,19636,16.53,정상,8,2025,1342301.0,2364189.0,951759.0,1614214.3333333333,42.666666666666664,7,2,1,1091331.0
M0017,2025-09,1091331,42,42,25984.071428571428,1136153.0,-3.95,0.0,가맹점_17,피트니스,부산,안정,311809.0,25655,12.15,정상,9,2025,1136153.0,1342301.0,2364189.0,1189928.3333333333,45.0,7,2,1,1002494.0
M0017,2025-10,1002494,43,42,23313.81395348837,1091331.0,-8.14,2.38,가맹점_17,피트니스,부산,안정,286424.0,33041,8.67,정상,10,2025,1091331.0,1136153.0,1342301.0,1076659.3333333333,42.666666666666664,7,2,1,1273815.0
M0017,2025-11,1273815,50,50,25476.3,1002494.0,27.06,0.0,가맹점_17,피트니스,부산,안정,305716.0,13206,23.15,정상,11,2025,1002494.0,1091331.0,1136153.0,1122546.6666666667,45.0,7,2,1,1378399.0
M0017,2025-12,1378399,56,56,24614.26785714286,1273815.0,8.21,0.0,가맹점_17,피트니스,부산,안정,295371.0,19388,15.23,정상,12,2025,1273815.0,1002494.0,1091331.0,1218236.0,49.666666666666664,7,2,1,
M0018,2023-01,937951,30,30,31265.033333333333,,,0.0,가맹점_18,카페,인천,안정,375180.0,16840,22.28,정상,1,2023,,,,937951.0,30.0,6,4,1,1630143.0
M0018,2023-02,1630143,42,42,38812.92857142857,937951.0,73.8,0.0,가맹점_18,카페,인천,안정,465755.0,28060,16.6,정상,2,2023,937951.0,,,1284047.0,36.0,6,4,1,1984320.0
M0018,2023-03,1984320,57,57,34812.63157894737,1630143.0,21.73,0.0,가맹점_18,카페,인천,안정,417752.0,18837,22.18,정상,3,2023,1630143.0,937951.0,,1517471.3333333333,43.0,6,4,1,1370753.0
M0018,2023-04,1370753,41,41,33433.0,1984320.0,-30.92,0.0,가맹점_18,카페,인천,안정,401196.0,20171,19.89,정상,4,2023,1984320.0,1630143.0,937951.0,1661738.6666666667,46.666666666666664,6,4,1,875322.0
M0018,2023-05,875322,28,28,31261.5,1370753.0,-36.14,0.0,가맹점_18,카페,인천,안정,375138.0,33923,11.06,정상,5,2023,1370753.0,1984320.0,1630143.0,1410131.6666666667,42.0,6,4,1,1907886.0
M0018,2023-06,1907886,55,55,34688.836363636365,875322.0,117.96,0.0,가맹점_18,카페,인천,안정,416266.0,23435,17.76,정상,6,2023,875322.0,1370753.0,1984320.0,1384653.6666666667,41.333333333333336,6,4,1,1730796.0
M0018,2023-07,1730796,48,48,36058.25,1907886.0,-9.28,0.0,가맹점_18,카페,인천,안정,432699.0,17147,25.23,정상,7,2023,1907886.0,875322.0,1370753.0,1504668.0,43.666666666666664,6,4,1,2009899.0
M0018,2023-08,2009899,61,61,32949.16393442623,1730796.0,16.13,0.0,가맹점_18,카페,인천,안정,395390.0,33201,11.91,정상,8,2023,1730796.0,1907886.0,875322.0,1882860.3333333333,54.666666666666664,6,4,1,1301465.0
M0018,2023-09,1301465,38,38,34249.07894736842,2009899.0,-35.25,0.0,가맹점_18,카페,인천,안정,410989.0,8394,48.96,정상,9,2023,2009899.0,1730796.0,1907886.0,1680720.0,49.0,6,4,1,1506986.0
M0018,2023-10,1506986,43,43,35046.186046511626,1301465.0,15.79,0.0,가맹점_18,카페,인천,안정,420554.0,17054,24.66,정상,10,2023,1301465.0,2009899.0,1730796.0,1606116.6666666667,47.333333333333336,6,4,1,1515844.0
M0018,2023-11,1515844,43,43,35252.186046511626,1506986.0,0.59,0.0,가맹점_18,카페,인천,안정,423026.0,10903,38.8,정상,11,2023,1506986.0,1301465.0,2009899.0,1441431.6666666667,41.333333333333336,6,4,1,1675775.0
M0018,2023-12,1675775,48,46,34911.979166666664,1515844.0,10.55,4.35,가맹점_18,카페,인천,안정,437168.0,32720,13.36,정상,12,2023,1515844.0,1506986.0,1301465.0,1566201.6666666667,44.666666666666664,6,4,1,997001.0
M0018,2024-01,997001,27,27,36925.96296296296,1675775.0,-40.51,0.0,가맹점_18,카페,인천,안정,443112.0,19881,22.29,정상,1,2024,1675775.0,1515844.0,1506986.0,1396206.6666666667,39.333333333333336,6,4,1,1313540.0
M0018,2024-02,1313540,37,37,35501.08108108108,997001.0,31.75,0.0,가맹점_18,카페,인천,안정,426013.0,10830,39.34,정상,2,2024,997001.0,1675775.0,1515844.0,1328772.0,37.333333333333336,6,4,1,915363.0
M0018,2024-03,915363,28,28,32691.535714285714,1313540.0,-30.31,0.0,가맹점_18,카페,인천,안정,392298.0,14519,27.02,정상,3,2024,1313540.0,997001.0,1675775.0,1075301.3333333333,30.666666666666668,6,4,1,1619146.0
M0018,2024-04,1619146,47,47,34449.914893617024,915363.0,76.89,0.0,가맹점_18,카페,인천,안정,413399.0,28184,14.67,정상,4,2024,915363.0,1313540.0,997001.0,1282683.0,37.333333333333336,6,4,1,1318994.0
M0018,2024-05,1318994,35,34,37685.54285714286,1619146.0,-18.54,2.94,가맹점_18,카페,인천,안정,465522.0,32806,14.19,정상,5,2024,1619146.0,915363.0,1313540.0,1284501.0,36.666666666666664,6,4,1,1878574.0
M0018,2024-06,1878574,49,49,38338.244897959186,1318994.0,42.42,0.0,가맹점_18,카페,인천,안정,460059.0,11514,39.96,정상,6,2024,1318994.0,1619146.0,915363.0,1605571.3333333333,43.666666666666664,6,4,1,1701820.0
M0018,2024-07,1701820,48,48,35454.583333333336,1878574.0,-9.41,0.0,가맹점_18,카페,인천,안정,425455.0,9693,43.89,정상,7,2024,1878574.0,1318994.0,1619146.0,1633129.3333333333,44.0,6,4,1,1529956.0
M0018,2024-08,1529956,42,42,36427.52380952381,1701820.0,-10.1,0.0,가맹점_18,카페,인천,안정,437130.0,13143,33.26,정상,8,2024,1701820.0,1878574.0,1318994.0,1703450.0,46.333333333333336,6,4,1,1499516.0
M0018,2024-09,1499516,47,47,31904.59574468085,1529956.0,-1.99,0.0,가맹점_18,카페,인천,안정,382855.0,22954,16.68,정상,9,2024,1529956.0,1701820.0,1878574.0,1577097.3333333333,45.666666666666664,6,4,1,1817530.0
M0018,2024-10,1817530,47,47,38670.85106382979,1499516.0,21.21,0.0,가맹점_18,카페,인천,안정,464050.0,17410,26.65,정상,10,2024,1499516.0,1529956.0,1701820.0,1615667.3333333333,45.333333333333336,6,4,1,1927154.0
M0018,2024-11,1927154,47,46,41003.27659574468,1817530.0,6.03,2.17,가맹점_18,카페,인천,안정,502717.0,20539,24.48,정상,11,2024,1817530.0,1499516.0,1529956.0,1748066.6666666667,47.0,6,4,1,3352029.0
M0018,2024-12,3352029,51,51,65726.05882352941,1927154.0,73.94,0.0,가맹점_18,카페,인천,안정,788713.0,16960,46.5,aov_spike,12,2024,1927154.0,1817530.0,1499516.0,2365571.0,48.333333333333336,6,4,1,1124914.0
M0018,2025-01,1124914,33,33,34088.30303030303,3352029.0,-66.44,0.0,가맹점_18,카페,인천,안정,409060.0,8832,46.32,정상,1,2025,3352029.0,1927154.0,1817530.0,2134699.0,43.666666666666664,6,4,1,1221416.0
M0018,2025-02,1221416,37,37,33011.24324324324,1124914.0,8.58,0.0,가맹점_18,카페,인천,안정,396135.0,16227,24.41,정상,2,2025,1124914.0,3352029.0,1927154.0,1899453.0,40.333333333333336,6,4,1,1878594.0
M0018,2025-03,1878594,48,47,39137.375,1221416.0,53.8,2.13,가맹점_18,카페,인천,안정,479652.0,24765,19.37,정상,3,2025,1221416.0,1124914.0,3352029.0,1408308.0,39.333333333333336,6,4,1,1209242.0
M0018,2025-04,1209242,31,31,39007.8064516129,1878594.0,-35.63,0.0,가맹점_18,카페,인천,안정,468094.0,29768,15.72,정상,4,2025,1878594.0,1221416.0,1124914.0,1436417.3333333333,38.666666666666664,6,4,1,1208559.0
M0018,2025-05,1208559,35,35,34530.25714285715,1209242.0,-0.06,0.0,가맹점_18,카페,인천,안정,414363.0,10595,39.11,정상,5,2025,1209242.0,1878594.0,1221416.0,1432131.6666666667,38.0,6,4,1,1518816.0
M0018,2025-06,1518816,40,39,37970.4,1208559.0,25.67,2.56,가맹점_18,카페,인천,안정,467309.0,29815,15.67,정상,6,2025,1208559.0,1209242.0,1878594.0,1312205.6666666667,35.333333333333336,6,4,1,1567989.0
M0018,2025-07,1567989,45,45,34844.2,1518816.0,3.24,0.0,가맹점_18,카페,인천,안정,418130.0,27532,15.19,정상,7,2025,1518816.0,1208559.0,1209242.0,1431788.0,40.0,6,4,1,1443588.0
M0018,2025-08,1443588,47,47,30714.63829787234,1567989.0,-7.93,0.0,가맹점_18,카페,인천,안정,368576.0,16874,21.84,정상,8,2025,1567989.0,1518816.0,1208559.0,1510131.0,44.0,6,4,1,1396305.0
M0018,2025-09,1396305,41,40,34056.21951219512,1443588.0,-3.28,2.5,가맹점_18,카페,인천,안정,418892.0,26335,15.91,정상,9,2025,1443588.0,1567989.0,1518816.0,1469294.0,44.333333333333336,6,4,1,1515739.0
M0018,2025-10,1515739,44,43,34448.61363636364,1396305.0,8.55,2.33,가맹점_18,카페,인천,안정,423015.0,29320,14.43,정상,10,2025,1396305.0,1443588.0,1567989.0,1451877.3333333333,44.0,6,4,1,2205179.0
